rental_id;car_id;checkin_type;state;delay_at_checkout_in_minutes;previous_ended_rental_id;time_delta_with_previous_rental_in_minutes
556042;358423;mobile;ended;;;
556059;352921;connect;ended;8;;
556078;212965;connect;ended;-29;;
556231;407865;mobile;ended;-1;;
556325;396009;connect;ended;-50;;
556332;411979;mobile;canceled;;;
556448;285452;connect;ended;14;556131;30
556527;399219;mobile;ended;;;
556548;273187;mobile;ended;1157;;
556600;190059;mobile;canceled;;;
556718;406434;mobile;canceled;;;
556769;215979;mobile;ended;256;;
556772;407181;mobile;ended;58;;
556791;211860;connect;ended;-69;;
556830;411578;mobile;ended;;;
556883;403787;mobile;ended;-29;;
556916;413185;mobile;ended;3;;
556945;332605;mobile;ended;-7;;
541189;409571;mobile;ended;74;;
541194;409646;mobile;ended;-42;;
541226;342699;connect;ended;-71;;
541449;346408;mobile;ended;100;;
541564;295349;mobile;ended;;;
541656;192179;connect;ended;-58;;
541752;331198;mobile;ended;99;;
523175;392635;mobile;ended;2976;;
524255;363936;mobile;ended;53;;
524421;404963;mobile;ended;221;;
524962;336902;mobile;canceled;;;
525054;396121;mobile;ended;99;;
525308;401100;mobile;canceled;;;
525885;403973;mobile;ended;;;
526791;385221;mobile;ended;505;;
527812;314456;connect;ended;45;;
527992;396727;mobile;ended;;;
527998;379275;mobile;ended;207;;
528093;272430;connect;canceled;;;
528155;388895;mobile;ended;-63;;
528428;339945;mobile;ended;;;
528826;405005;connect;ended;6;;
529029;386583;mobile;ended;-48;;
529590;403240;mobile;ended;-142;;
529707;402466;mobile;ended;240;;
529729;319886;connect;ended;11;;
529764;406310;mobile;canceled;;;
530014;342710;connect;ended;-21;;
530030;397255;mobile;canceled;;;
530236;400334;mobile;canceled;;;
530522;192179;connect;canceled;;;
530683;407373;mobile;ended;-114;;
531137;383013;mobile;ended;13;;
531276;305525;connect;ended;-145;;
531475;336091;mobile;canceled;;;
532023;349310;mobile;ended;;;
532312;313048;mobile;ended;-115;;
532759;164702;mobile;canceled;;;
532781;398960;mobile;ended;-5;;
533387;311322;mobile;ended;41;;
533488;407315;mobile;ended;-9;;
533495;408208;mobile;ended;135;;
533510;364052;mobile;ended;162;;
533682;366204;mobile;ended;61;;
533821;295992;mobile;ended;;;
533833;336576;mobile;canceled;;;
534321;350435;mobile;ended;25;;
568099;282262;mobile;ended;87;;
568111;205041;mobile;canceled;;564302;390
568133;224728;mobile;canceled;;567789;30
568239;351319;mobile;ended;1533;;
568254;407449;mobile;ended;-29;;
568304;159536;mobile;ended;9;;
568354;369098;mobile;ended;251;;
568417;304392;connect;ended;-16;;
568456;408883;mobile;ended;-4;;
568472;341861;connect;ended;-21;;
568627;405142;connect;ended;-45;560761;660
568872;333550;mobile;ended;-27;;
569087;193097;connect;canceled;;566731;0
569251;356630;mobile;ended;42;;
569260;371572;connect;canceled;;554835;0
569316;396010;mobile;ended;47;;
569383;407636;connect;ended;55;560335;60
569543;416141;mobile;ended;-103;;
569615;388111;mobile;ended;-57;;
569932;321322;mobile;ended;64;570206;0
569966;393183;mobile;ended;-69;;
570056;416061;mobile;ended;;;
570233;347873;connect;canceled;;;
570382;381575;mobile;ended;33;;
571437;403206;mobile;ended;0;;
571452;163949;mobile;canceled;;;
571453;319886;connect;ended;-14;;
571867;355444;connect;ended;-176;;
572143;358982;connect;ended;-320;;
572423;225617;mobile;ended;;570969;660
572810;394186;mobile;ended;15;;
572842;387810;connect;canceled;;;
573400;409987;mobile;ended;143;;
573561;324180;mobile;ended;-88;;
574223;374741;connect;ended;-35;;
574660;416559;mobile;ended;2855;;
574704;376374;mobile;canceled;;;
574893;294059;mobile;ended;-107;;
574955;412141;mobile;ended;;;
574960;380886;mobile;ended;;;
509233;396575;mobile;ended;324;;
509652;391132;mobile;canceled;;;
511679;374503;mobile;canceled;;;
512979;394656;connect;canceled;;;
513011;384837;mobile;ended;-27;;
513537;366660;mobile;canceled;;;
515659;375421;connect;ended;-1;;
516713;392184;mobile;canceled;;;
517385;337811;mobile;ended;-20;;
518025;384942;mobile;ended;132;;
518086;371159;connect;canceled;;;
518372;403951;mobile;ended;13;;
518660;339371;mobile;ended;32;;
519858;290567;mobile;ended;-23;;
520077;395034;mobile;ended;-33;;
520194;381841;mobile;ended;129;;
520343;375233;mobile;ended;-56;;
520400;271977;mobile;ended;135;;
520477;400689;mobile;ended;16;;
520686;297362;mobile;ended;5;;
520941;373192;mobile;ended;116;;
521570;292640;mobile;ended;96;;
522486;402513;mobile;ended;-49;;
522945;283735;mobile;canceled;;;
523462;186958;mobile;ended;-61;554177;690
523592;392167;mobile;ended;492;;
525114;387284;mobile;ended;17;;
565471;343329;mobile;ended;43;;
565525;381098;mobile;ended;101;;
565535;351776;mobile;ended;-208;;
565621;403153;mobile;ended;-91;;
565664;376524;mobile;ended;-26;;
565931;355311;mobile;ended;10;;
566081;407529;mobile;ended;-253;;
566111;412484;mobile;ended;-26;;
566278;257291;mobile;canceled;;;
566294;361500;mobile;ended;;;
566321;316829;mobile;ended;;;
566377;335258;mobile;ended;13;;
566393;410052;mobile;ended;836;;
566406;413846;mobile;canceled;;;
566442;314080;mobile;ended;;;
566475;356106;connect;ended;0;;
566724;339118;mobile;canceled;;;
566807;412161;mobile;ended;;;
566853;318362;mobile;ended;-14;;
566860;190060;mobile;ended;51;;
566914;221830;mobile;ended;749;;
566919;389966;mobile;ended;13;;
567000;415154;mobile;ended;-3;;
567038;407465;connect;ended;-3;566140;180
567130;175071;mobile;ended;65;;
567135;414571;mobile;ended;;;
567136;404923;mobile;ended;-85;;
567219;395374;mobile;ended;64;;
567347;328263;mobile;ended;-59;565243;150
567411;187450;mobile;ended;236;;
567790;213231;mobile;ended;540;;
567844;395404;mobile;ended;-6;;
567859;310918;connect;ended;-14;562013;600
567893;333994;mobile;canceled;;;
567901;303172;mobile;ended;-16;;
568031;394043;mobile;ended;665;565470;120
568084;214635;connect;ended;-22;549978;540
568194;386747;mobile;canceled;;;
568228;352063;mobile;ended;21;;
568246;283618;mobile;ended;132;;
568276;398130;mobile;ended;10;;
568317;314220;mobile;ended;-106;561970;720
568351;393471;mobile;ended;-49;;
568475;366524;mobile;ended;118;;
568537;376791;connect;canceled;;;
568591;317378;connect;canceled;;;
568616;356551;connect;ended;-2;;
568685;371354;connect;ended;3;;
568698;349655;mobile;canceled;;;
568894;159533;connect;canceled;;;
568942;342595;mobile;ended;28;;
569062;364882;connect;ended;42;566930;0
569096;305819;connect;ended;256;;
569237;366631;mobile;ended;;;
569501;295830;connect;ended;-9;557587;120
569639;372647;mobile;ended;177;;
569802;346755;connect;ended;92;;
569841;342699;connect;ended;-1057;;
570033;310695;mobile;ended;164;;
570133;394259;mobile;ended;8;;
570329;388286;mobile;ended;;;
570364;376626;mobile;ended;82;;
570598;374698;mobile;ended;-20;;
571423;270225;mobile;ended;;;
571604;384657;connect;ended;-40;;
571638;361502;mobile;ended;706;;
571752;402235;mobile;ended;34;557648;0
571767;247382;mobile;ended;89;;
571811;411447;mobile;ended;73;;
571829;329331;mobile;ended;1035;;
572017;261879;mobile;ended;-70;;
572181;414681;mobile;ended;147;;
572292;408305;mobile;ended;;;
572353;412455;mobile;ended;;;
572955;413727;mobile;ended;44;;
573002;371354;connect;ended;-1;;
573125;359365;mobile;ended;78;;
573533;356540;mobile;ended;;;
574026;187447;mobile;ended;225;;
574339;411694;mobile;ended;14;;
574378;332582;connect;ended;149;;
574510;371572;connect;ended;944;;
574715;256777;mobile;canceled;;;
574775;388795;mobile;ended;99;;
575013;293910;mobile;ended;-15;563147;630
575069;359045;connect;canceled;;;
575176;366838;mobile;ended;54;;
576094;407326;mobile;canceled;;;
568656;402911;mobile;ended;6;;
568757;379316;mobile;ended;-5;567008;480
569032;360474;connect;canceled;;565633;0
569090;391576;mobile;ended;-53;;
569155;265546;mobile;ended;18;;
569195;190541;mobile;ended;-228;;
569656;413181;mobile;canceled;;;
570015;272590;connect;canceled;;;
570357;336886;mobile;canceled;;567161;690
570387;352799;mobile;ended;82;;
570635;403197;mobile;ended;-148;;
571135;403962;connect;ended;56;563253;480
571451;338940;mobile;ended;;;
571463;385629;connect;canceled;;;
571618;307717;mobile;canceled;;;
571873;314031;mobile;ended;43;;
572072;388112;mobile;canceled;;;
572263;290140;connect;ended;-89;;
572453;307364;connect;canceled;;;
572524;403132;mobile;ended;11;;
555896;192567;mobile;ended;-27;;
555951;373547;mobile;ended;303;;
555952;363386;mobile;ended;-8;555902;300
555970;406695;mobile;ended;;;
556083;349842;mobile;ended;100;;
556168;309980;mobile;ended;;;
556234;296021;connect;ended;-10;;
556238;399603;mobile;ended;-29;560315;300
556324;413050;mobile;ended;-13;;
556334;350149;mobile;ended;228;545622;330
556442;402078;mobile;ended;-75;;
556565;392479;mobile;ended;-28;;
556570;267891;mobile;ended;169;;
556656;404923;mobile;canceled;;;
556669;313955;mobile;ended;186;;
556810;409071;mobile;ended;65;;
556871;412141;mobile;ended;;;
557109;402674;mobile;canceled;;;
557146;412698;mobile;ended;-8;;
557190;315360;mobile;ended;9;;
557196;260509;mobile;ended;-81;;
557199;172429;mobile;ended;67;;
557258;409854;mobile;ended;52;;
557277;162571;connect;ended;-95;;
557329;402442;mobile;ended;197;;
557358;207962;mobile;ended;102;;
557550;401232;mobile;canceled;;;
557575;296338;connect;ended;267;;
557592;398586;connect;canceled;;557631;240
557713;374841;mobile;ended;7;;
557746;401009;mobile;ended;27;;
557775;398479;mobile;ended;24;;
557815;270688;mobile;ended;42;;
557816;215064;mobile;ended;;;
558020;361198;mobile;ended;-9;;
558052;400078;mobile;ended;;561330;60
558089;355272;mobile;ended;-36;;
558136;389147;mobile;ended;29;;
558170;393729;mobile;ended;-21;;
558236;384708;mobile;ended;9;;
558259;409801;mobile;ended;-4;;
558295;241032;mobile;ended;-50;;
558473;405611;mobile;ended;-203;;
558478;402886;mobile;ended;;;
558577;339540;mobile;ended;90;;
558598;328135;connect;ended;37;;
558613;396528;mobile;ended;62;;
558627;305525;connect;ended;8;559997;0
558680;337582;mobile;ended;-107;;
558882;313555;mobile;ended;-181;;
558914;414481;mobile;canceled;;;
559012;308265;mobile;canceled;;;
559038;192831;mobile;ended;-22;;
559138;376601;mobile;ended;33;;
559139;383110;connect;ended;219;558448;570
559168;384468;mobile;ended;-235;;
559200;334935;mobile;ended;207;;
559250;394910;mobile;ended;;;
559257;398849;mobile;ended;;;
559360;397046;mobile;ended;1431;;
559483;389094;mobile;ended;-56;;
559622;414421;mobile;ended;-713;;
559632;308181;connect;ended;33;;
559765;314605;mobile;ended;32;;
559798;376840;connect;ended;-48;558702;60
559847;403265;connect;ended;-162;;
559885;324812;mobile;ended;93;;
559952;251815;connect;ended;-50;;
560062;206467;mobile;ended;109;;
560168;242282;mobile;ended;-33;;
560465;338243;connect;ended;-50;;
560528;404791;mobile;ended;43;;
560535;403871;mobile;ended;133;;
560576;414028;mobile;ended;;;
560586;315563;mobile;ended;-47;;
560638;361789;mobile;ended;-892;;
560661;370052;connect;canceled;;;
560742;398700;mobile;ended;3925;;
560872;385073;mobile;ended;-56;;
560900;385947;mobile;ended;85;;
560901;256882;mobile;ended;4;560362;480
561008;292785;mobile;ended;862;;
561046;358283;mobile;canceled;;;
561237;348638;mobile;ended;37;;
561259;281921;mobile;canceled;;;
561286;358103;mobile;ended;10;;
561325;362433;connect;ended;11;;
561424;396495;mobile;canceled;;;
561430;413383;mobile;ended;10;;
561547;390166;mobile;ended;-6;;
561554;389147;mobile;ended;38;;
561624;349019;mobile;ended;-764;;
561640;369483;mobile;ended;-108;;
561656;360299;connect;ended;0;;
561694;245154;connect;ended;-47;;
561747;344367;mobile;ended;-63;;
561772;413477;mobile;ended;155;;
561809;335711;mobile;ended;760;;
561925;347208;connect;ended;82;;
561927;392485;mobile;ended;94;;
561944;270030;mobile;ended;;;
562175;400899;mobile;canceled;;;
562302;381461;mobile;ended;53;;
562491;372115;mobile;ended;-23;;
562539;312348;mobile;ended;31;;
562600;409516;mobile;ended;24;;
562626;403563;connect;canceled;;;
562660;394692;mobile;ended;220;;
562704;415311;mobile;ended;-10;;
562874;349171;connect;ended;13;561815;600
541754;370897;mobile;canceled;;;
541776;264348;mobile;ended;37;539983;630
541904;358103;mobile;ended;4;;
541946;373202;mobile;canceled;;;
541995;375337;mobile;canceled;;;
542075;370726;mobile;ended;-49;;
542112;405023;mobile;ended;;;
542368;359365;mobile;ended;-70;;
542376;364520;mobile;ended;-54;;
542403;328476;mobile;ended;83;;
542471;366981;connect;ended;-98;;
542486;190321;mobile;ended;-3;;
542555;337131;connect;ended;-5;;
542620;276758;mobile;canceled;;;
542651;336314;mobile;ended;78;535888;60
542687;410544;mobile;ended;106;;
542709;389445;mobile;ended;-3;;
542719;393018;mobile;ended;54;;
542741;259573;mobile;ended;-164;;
542820;218964;mobile;ended;-65;;
542895;386065;mobile;ended;82;;
542963;373915;mobile;ended;-30;;
543005;396483;connect;ended;-152;542616;0
543067;263494;mobile;canceled;;;
543116;410445;mobile;canceled;;;
543202;357530;connect;ended;-45;;
543227;385221;mobile;ended;119;;
543281;363387;mobile;ended;-86;540115;0
543315;289720;connect;ended;-140;;
543372;371387;mobile;ended;-52;;
543490;409344;mobile;ended;107;;
543497;341119;connect;ended;2;543297;30
543544;370320;mobile;canceled;;;
543558;393749;mobile;ended;8;;
543720;409197;mobile;canceled;;;
543739;399120;mobile;canceled;;;
543844;402595;mobile;canceled;;;
543864;395099;mobile;canceled;;;
543911;349678;connect;ended;132;532779;0
543920;403265;mobile;ended;-108;534967;60
543950;409036;mobile;canceled;;;
543997;370265;mobile;ended;27;;
544075;353270;mobile;ended;-2;533945;150
544080;289901;connect;ended;-170;548270;600
544116;191912;mobile;ended;-2;;
544193;355322;mobile;ended;;;
544254;248889;connect;ended;-6;;
544259;408814;mobile;ended;;;
544265;409598;mobile;ended;;;
544346;377509;mobile;ended;3;544659;0
544367;381684;mobile;ended;41;543618;210
544388;377144;mobile;ended;-195;;
544403;404168;mobile;ended;-40;;
544547;339358;mobile;ended;2;;
544603;401871;connect;ended;246;558206;0
544868;406563;mobile;ended;458;;
544918;376491;connect;ended;38;;
544992;379324;mobile;canceled;;;
547669;376619;mobile;ended;-12;;
547689;358876;mobile;ended;;;
547706;377700;mobile;ended;143;;
547723;407586;connect;ended;;;
547903;350873;connect;ended;-215;;
547956;373485;mobile;canceled;;;
547969;334190;connect;ended;-52;;
547983;411592;mobile;ended;-286;;
548079;364890;mobile;canceled;;547164;450
548091;411882;mobile;ended;178;;
548189;397907;mobile;ended;22;;
548381;409690;mobile;ended;37;;
548400;411921;mobile;ended;;;
548447;194340;connect;ended;-70;;
548539;307364;mobile;ended;-43;;
548589;375380;mobile;ended;;;
548613;385523;connect;ended;-4;;
548633;362531;connect;ended;-152;;
548827;400088;mobile;ended;-122;;
548849;321697;connect;canceled;;;
548886;183508;mobile;ended;;;
548920;410055;mobile;canceled;;;
548931;405583;mobile;ended;-11;;
549002;243595;connect;canceled;;;
549148;401232;mobile;ended;298;;
549198;378125;mobile;ended;422;;
549226;312572;mobile;canceled;;;
549278;397840;mobile;canceled;;;
549302;411711;mobile;ended;-67;;
549312;344254;connect;ended;-264;;
549314;316042;connect;ended;-38;;
549343;210596;mobile;ended;;;
549362;346821;mobile;ended;-33;;
549389;376311;connect;ended;64;;
549732;357879;mobile;ended;254;;
549733;409993;connect;ended;-316;;
549738;337582;mobile;ended;6;521066;720
549831;255399;mobile;ended;14;;
549875;295992;mobile;canceled;;;
549877;385642;mobile;ended;2;;
549925;389230;mobile;ended;;;
549927;407055;connect;ended;15;;
549935;408639;mobile;ended;42;545149;240
550097;381857;connect;ended;-48;;
550099;334190;connect;ended;-79;;
550172;399973;mobile;ended;30;545415;60
550368;301301;connect;canceled;;;
550394;411235;mobile;ended;-33;;
550456;410959;mobile;ended;37;;
550461;312078;connect;canceled;;;
550521;243856;mobile;ended;;;
572666;286044;mobile;ended;33;;
572703;388342;mobile;ended;133;;
572740;391891;connect;ended;304;;
573005;413383;mobile;ended;4;;
573217;387753;connect;ended;-19;;
573240;303172;mobile;ended;-40;;
573372;375882;connect;ended;-472;;
573489;408549;mobile;ended;;;
573550;371252;mobile;ended;-28;;
573837;341119;connect;ended;-390;;
574442;375621;connect;ended;-50;;
574481;324821;connect;ended;4;;
575033;242452;mobile;ended;6991;;
575465;381787;connect;canceled;;;
525402;299670;mobile;ended;-32;;
526444;314069;mobile;canceled;;;
527017;261263;mobile;ended;27;;
527346;295067;mobile;ended;-12;;
527530;400193;mobile;ended;2;;
527774;368891;mobile;canceled;;;
528135;363936;mobile;ended;-71;524255;240
528527;402894;mobile;ended;;;
529175;327803;mobile;canceled;;;
529382;397976;mobile;canceled;;;
530102;381821;mobile;canceled;;;
530220;388771;mobile;ended;824;;
530580;366292;mobile;ended;31;;
530772;325423;mobile;ended;-20;;
531215;389147;mobile;ended;6;;
532216;192575;connect;ended;1;;
532391;391358;mobile;ended;;;
532655;326718;mobile;ended;10;;
532731;407794;mobile;canceled;;;
532922;270352;mobile;ended;2409;;
532939;405122;mobile;ended;-53;;
533044;313957;mobile;ended;;;
533269;292104;mobile;ended;;;
533321;408023;mobile;ended;145;;
533594;377739;mobile;ended;17;;
533618;252059;mobile;ended;;;
533714;378239;mobile;ended;55;;
533777;401088;mobile;canceled;;;
534111;305658;mobile;ended;122;;
534117;220877;connect;ended;-78;;
